JD	lat	lon	Press	ws2.5	ws10	wd2.5	wd10	T2.5	T10	q2.5	q10	rhi2.5	rhi10	T_sfc	T_s_epp	T_s_brns	Tice	LWd	Lwu	SWd	Swu	RR_org	RR_ncr	twr_orien	ww	u*	hs	hl	usb_2.5	usb_10	hsb_2.5	hsb_10	hlb_2.5	hlb_10	zob2.5	zob10	zotb2.5	zotb10	zoqb2.5	zogb10
574.9583	78.60346	-164.10493	9999	8.57	9.68	9999	9999	0.64	0.63	3.795	3.74	93.9	92.7	0.17	0.17	0.87	0.73	316.4	316.4	112.7	67.4	0.2	0	999	0.005	9999	9999	9999	0.3883	0.3836	-9.1	-9	1.9	3.9	0.00045	0.00045	0.000043	0.000044	0.000054	0.000055
575	78.60643	-164.05297	9999	9999	9999	9999	9999	0.63	0.6	3.781	3.73	93.8	92.6	0.11	0.11	0.83	0.93	319.6	316.2	129.9	76.4	0.2	0	71.2	0.005	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
575.0417	78.60829	-164.00025	9999	8.17	9.27	210	210	0.42	0.38	3.785	3.731	95.3	94.5	0.15	0.15	0.86	0.65	318	316.3	112.8	66.8	0.3	0	71.3	0.001	9999	9999	999	0.3703	0.3685	-5.2	-5.1	2	3.9	0.00045	0.00045	0.000046	0.000046	0.000058	0.000058
575.0833	78.60889	-163.94918	9999	9999	9999	9999	9999	0.34	0.28	3.815	3.789	96.8	96.5	0.05	0.05	0.88	0.89	318	315.9	142.3	82	0	0.3	71.3	0.005	9999	-10.6	999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
575.125	78.6079	-163.9007	9999	7.5	8.52	222	222	0.29	0.24	3.84	3.808	97.8	97.4	0.19	0.19	0.87	0.86	317.4	316.5	125.2	70.2	0	0	71.8	0.005	9999	9999	0.6	0.3405	0.3393	-2.1	-2.1	0.1	1.2	0.00045	0.00045	0.000052	0.000052	0.000065	0.000065
575.1667	78.60541	-163.85894	9999	5.89	6.2	232	235	0.28	0.2	3.86	3.819	98.5	98	0.01	0.01	0.92	0.92	316.5	315.7	139.2	78.4	0	0	72.2	0.008	9999	9999	999	0.2667	0.2448	-3.9	-3.2	-2.3	-0.8	0.00045	0.00045	0.000073	0.000082	0.00009	0.000101
575.2083	78.60167	-163.82404	9999	5.14	5.83	250	250	0.23	0.14	3.856	3.81	98.7	98.3	0.07	0.07	0.94	0.97	314	315.9	136.7	75.9	0	0	72.7	0.003	9999	9999	999	0.2326	0.2313	-2.2	-1.7	-1.4	-0.1	0.00045	0.00045	0.000088	0.000089	0.000108	0.000108
575.25	78.59679	-163.79717	9999	6.26	7.11	266	266	0.03	-0.07	3.801	3.751	98.9	98.5	0	0	1.11	0.7	308.1	315.6	108.6	61.4	0	0	72.7	0.012	9999	9999	1.8	0.2843	0.2839	-0.8	-0.3	-0.4	1.2	0.00045	0.00045	0.000067	0.000067	0.000083	0.000083
575.2917	78.5916	-163.77479	9999	6.42	8.06	268	275	-0.6	-0.75	3.582	3.548	98.1	98.5	-0.35	-0.35	0.91	0.56	285.4	313.7	104.2	61.5	0	0	72.8	0.007	0.385	7.4	5.6	0.2926	0.324	3.1	4.3	3.6	4.8	0.00045	0.00045	0.000064	0.000055	0.000079	0.000069
575.3333	78.58651	-163.75738	9999	7.58	8.61	269	269	-0.79	-0.91	3.458	3.471	96.4	97.6	-0.77	-0.77	0.32	0.39	268.1	311.7	100.7	62.3	0	0.8	72.8	0.004	9999	-0.5	3	0.3446	0.3444	-0.1	0.6	4.1	3.2	0.00045	0.00045	0.00005	0.00005	0.000063	0.000063
575.375	78.58207	-163.73905	9999	7.44	8.44	266	266	-1.09	-1.18	3.382	3.393	96.6	97.8	-1.12	-1.12	-0.14	0.1	266.2	310.1	67.3	44.9	0.3	0	72.8	0.001	9999	-8.3	1.1	0.3378	0.3372	-1	-0.5	3	2.2	0.00045	0.00045	0.000052	0.000052	0.000065	0.000065
575.4167	78.57834	-163.71597	9999	8.13	9.23	264	264	-1.12	-1.23	3.337	3.351	95.5	96.8	-1.08	-1.08	-0.12	0.08	286.2	310.4	67.2	42.1	0.2	0.6	72.9	0.002	9999	-12	6.5	0.3695	0.3692	0.2	0.9	5.7	4.6	0.00045	0.00045	0.000045	0.000045	0.000057	0.000057
575.4583	78.57539	-163.68413	9999	7.3	8.28	258	258	-1.05	-1.14	3.316	3.322	94.5	95.4	-1.07	-1.07	-0.14	0.01	292.1	310.5	43.3	26.9	0	0	72.9	0.002	9999	-13	3	0.3314	0.331	-0.7	-0.3	6.2	5.3	0.00045	0.00045	0.000053	0.000053	0.000067	0.000067
575.5	78.573	-163.64333	9999	7.21	8.18	252	252	-0.84	-0.93	3.341	3.334	93.5	94	-0.84	-0.84	0	0.08	299.3	311.6	53.8	32.6	0	0	72.9	0	9999	9999	3.5	0.3275	0.3271	-0.5	-0.2	7.8	7.3	0.00045	0.00045	0.000054	0.000054	0.000068	0.000068
575.5417	78.57015	-163.58789	9999	7.85	8.91	253	253	-0.74	-0.84	3.42	3.397	95	95	-0.65	-0.65	0.21	0.13	305.4	312.6	53.5	32.7	0	0	73	0.002	9999	9999	2.8	0.3571	0.3569	1.1	1.3	7.4	7.6	0.00045	0.00045	0.000048	0.000048	0.00006	0.00006
575.5833	78.56636	-163.52327	9999	7.99	9.07	255	255	-0.55	-0.64	3.51	3.469	96	95.6	-0.45	-0.45	0.6	0.15	309.7	313.5	59.1	37.1	0.2	0	73	0	9999	-19.4	1.6	0.3634	0.3632	1.3	1.5	6.2	7.2	0.00045	0.00045	0.000047	0.000047	0.000059	0.000059
575.625	78.5602	-163.45125	9999	10.14	11.5	263	263	-0.35	-0.43	3.585	3.539	96.4	95.8	-0.33	-0.33	0.88	0.23	309.9	314.1	87.6	54.1	0	1.4	73	0.002	9999	-19.5	2.4	0.4605	0.4599	-0.1	0.1	5.5	7.2	0.00045	0.00045	0.000033	0.000033	0.000042	0.000042
575.6667	78.55147	-163.38041	9999	10.13	11.5	265	265	-0.07	-0.16	3.642	3.598	95.6	95	-0.2	-0.2	1.12	0.42	307.7	314.7	148.8	89.4	0	0	73.1	0.002	9999	9999	4.7	0.4598	0.4587	-3.5	-2.6	4.6	6.3	0.00045	0.00045	0.000033	0.000033	0.000042	0.000042
575.7083	78.5407	-163.31909	9999	9.89	11.22	268	268	0.08	0	3.711	3.66	96.2	95.4	-0.02	-0.02	1.15	0.5	310.1	315.5	169.5	103.5	0.2	0	73.1	0.003	9999	-10.2	2.5	0.4489	0.448	-2.8	-2.2	3.8	5.8	0.00045	0.00045	0.000034	0.000034	0.000044	0.000044
575.75	78.52845	-163.27078	9999	10.58	12.01	270	270	0.23	0.16	3.742	3.689	95.8	95.1	-0.03	-0.03	1.21	0.7	309	315.4	207.4	125.7	0	0	73.1	0.002	9999	-10.9	1.9	0.4799	0.4784	-6.3	-5.7	2.2	4.6	0.00045	0.00045	0.000031	0.000031	0.000039	0.00004
575.7917	78.51633	-163.23519	9999	10.41	11.82	269	269	0.19	0.12	3.741	3.69	96.2	95.4	-0.01	-0.01	1.26	0.76	313.1	315.6	203.1	123.6	0.1	0	73.2	0.002	9999	-11.2	0.4	0.4724	0.471	-5	-4.5	2.5	4.8	0.00045	0.00045	0.000032	0.000032	0.00004	0.000041
575.8333	78.50549	-163.21021	9999	10.14	11.51	270	270	0.13	0.05	3.751	3.69	96.9	96	0.04	0.04	1.24	0.86	313.7	315.8	206.6	126.3	0	0	73.2	0.002	9999	-8.9	2	0.4603	0.4593	-2.4	-2.1	2.6	5.3	0.00045	0.00045	0.000033	0.000033	0.000042	0.000042
575.875	78.49652	-163.19376	9999	9.71	11.02	271	271	0.19	0.12	3.771	3.719	96.9	96.1	0.03	0.03	1.27	0.86	314.2	315.8	205.2	125.4	0	0	73.2	0.002	9999	-6.2	1.3	0.4406	0.4393	-3.9	-3.5	1.4	3.6	0.00045	0.00045	0.000035	0.000035	0.000045	0.000045
575.9167	78.48992	-163.18159	9999	9.26	10.51	268	268	0.24	0.16	3.786	3.729	96.8	96	-0.02	-0.02	1.2	0.95	314.3	315.5	234.8	141.3	0	0	73.3	0.001	9999	-12	2.3	0.4199	0.4184	-5.6	-4.9	-0.1	2.4	0.00045	0.00045	0.000038	0.000038	0.000048	0.000048
575.9583	78.48578	-163.16331	1003.5	9.44	10.71	268	268	0.22	0.15	3.766	3.718	96.6	95.9	-0.06	-0.06	1.16	1.34	313.9	315.3	295.8	175.5	0	0	73	0.005	9999	-8	1.5	0.428	0.4263	-6.1	-5.4	0.2	2.3	0.00045	0.00045	0.000037	0.000037	0.000047	0.000047
576	78.48374	-163.13817	1003.6	7.67	8.7	263	263	0.28	0.18	3.762	3.708	96.1	95.5	-0.11	-0.11	1.09	1.31	308.3	315.1	298.2	178.8	0.3	0	73.4	0.002	9999	9999	4.4	0.3472	0.3451	-6.7	-5.7	-0.3	1.7	0.00045	0.00045	0.00005	0.000051	0.000063	0.000064
576.0417	78.48324	-163.10504	1003.8	7.13	8.09	260	260	0.32	0.22	3.756	3.708	95.5	95	0	0	1.02	1	310.2	315.6	247.3	151.8	0.3	0	74.7	0.003	9999	9999	1.6	0.323	0.3212	-5.3	-4.3	1.3	2.8	0.00045	0.00045	0.000056	0.000056	0.00007	0.000071
576.0833	78.48317	-163.06275	1003.8	6.56	7.45	252	252	0.13	0.04	3.701	3.658	95.7	95.3	-0.1	-0.1	0.96	0.52	310.2	315.1	193.7	124.2	0.5	0	74.5	0.009	9999	-9.7	0.5	0.2974	0.2959	-3.7	-3	2.1	3.2	0.00045	0.00045	0.000063	0.000063	0.000078	0.000079
576.125	78.48237	-163.01362	1003.6	7.12	8.08	244	244	-0.12	-0.22	3.651	3.598	96.3	95.8	-0.2	-0.2	0.9	0.34	313.2	314.7	156.6	106.1	1	0	74.1	0.005	9999	-8.8	-0.2	0.3232	0.3225	-1.7	-1.1	2.9	4.5	0.00045	0.00045	0.000056	0.000056	0.00007	0.00007
576.1667	78.48057	-162.9589	1003.5	7.36	8.35	248	248	-0.3	-0.4	3.611	3.558	96.7	96	-0.28	-0.28	0.73	0.19	311.9	314.3	99	68.5	0.3	0	76.4	0.011	9999	9999	0.7	0.3342	0.3339	-0.1	0.2	3.7	5.2	0.00045	0.00045	0.000053	0.000053	0.000066	0.000066
576.2083	78.47683	-162.9034	1003.3	6.71	7.61	254	254	-0.46	-0.54	3.575	3.519	97	96.3	-0.45	-0.45	0.74	0.15	310.5	313.5	76.9	53.4	0.3	0	78.2	0.001	9999	9999	0.7	0.3046	0.3043	-0.4	0	2.8	4.4	0.00045	0.00045	0.000061	0.000061	0.000075	0.000075
576.25	78.47154	-162.85286	1003.1	6.1	6.93	254	254	-0.46	-0.55	3.566	3.518	96.8	96.2	-0.55	-0.55	0.65	0.17	303.5	313	109.1	74.4	0.2	0	77	0.002	9999	9999	1.2	0.2769	0.2761	-1.5	-1.1	1.8	3.1	0.00045	0.00045	0.000069	0.000069	0.000086	0.000086
576.2917	78.46527	-162.81378	1002.9	6.66	7.55	253	253	-0.52	-0.6	3.517	3.468	95.9	95.2	-0.57	-0.57	0.54	0.14	306.8	312.9	75.9	51.3	0	0	75.1	0.001	9999	9999	1.6	0.3021	0.3015	-1.2	-0.8	3.6	4.8	0.00045	0.00045	0.000061	0.000061	0.000076	0.000076
576.3333	78.45882	-162.78286	1002.7	5.88	6.67	253	253	-0.59	-0.67	3.501	3.448	95.8	95.2	-0.68	-0.68	0.53	0.13	302.9	312.4	61.4	41.3	0	0	74.3	0.003	9999	9999	1.3	0.2666	0.2658	-1.5	-1.2	2.6	3.9	0.00045	0.00045	0.000073	0.000073	0.00009	0.00009
576.375	78.45319	-162.76304	1002.4	5.91	6.7	255	255	-0.5	-0.57	3.511	3.458	95.5	94.8	-0.54	-0.54	0.58	0.13	308.4	313.1	50.4	34	0.1	0	74.4	0.002	9999	9999	1.4	0.2682	0.2676	-0.9	-0.7	3.7	4.9	0.00045	0.00045	0.000072	0.000072	0.000089	0.000089
576.4167	78.44911	-162.74908	1001.9	6.29	7.14	248	248	-0.58	-0.65	3.511	3.459	96	95.3	-0.59	-0.59	0.46	0.12	307.7	312.9	33.7	23.3	0	0	74.5	0.003	9999	9999	0.9	0.2855	0.2851	-0.6	-0.4	3.4	4.7	0.00045	0.00045	0.000066	0.000066	0.000082	0.000082
576.4583	78.44756	-162.73717	1001.5	6.59	7.48	251	251	-0.62	-0.7	3.52	3.47	96.6	95.9	-0.55	-0.55	0.53	0.11	309.9	313.1	30.6	21.3	0	0	74.6	0.004	9999	9999	0.5	0.2997	0.2995	0.5	0.6	3.7	4.9	0.00045	0.00045	0.000062	0.000062	0.000077	0.000077
576.5	78.44838	-162.72074	1001	6.29	7.14	250	250	-0.62	-0.7	3.545	3.49	97.2	96.4	-0.52	-0.52	0.59	0.11	309.8	313.2	31.3	22.3	0.3	0	74.4	0.001	9999	9999	0.8	0.286	0.2859	1	1	2.9	4.4	0.00045	0.00045	0.000066	0.000066	0.000082	0.000082
576.5417	78.45056	-162.69617	1000.5	6.8	7.71	245	245	-0.67	-0.75	3.555	3.5	97.9	97	-0.49	-0.49	0.51	0.12	310.2	313.4	36.4	26.4	0	0	74.3	0.003	9999	9999	0.5	0.3094	0.3095	2.2	2.1	3.1	4.7	0.00045	0.00045	0.000059	0.000059	0.000074	0.000074
576.5833	78.45316	-162.65959	1000.1	6.9	7.83	246	246	-0.68	-0.76	3.565	3.51	98.2	97.3	-0.5	-0.5	0.54	0.12	310.6	313.3	46.5	33.6	0	0	74.4	0.0005	9999	9999	0.5	0.3138	0.3139	2.2	2.1	2.7	4.3	0.00045	0.00045	0.000058	0.000058	0.000072	0.000072
576.625	78.45501	-162.61491	999.4	5.85	6.79	243	242	-0.55	-0.64	3.611	3.55	98.3	97.4	-0.55	-0.55	0.59	0.13	308.8	313	65.4	46.9	0.1	0	74	0.005	9999	9999	0.6	0.2658	0.2713	-0.4	-0.1	0.3	2.1	0.00045	0.00045	0.000073	0.000071	0.00009	0.000088
576.6667	78.45505	-162.56376	999.1	6.29	7.14	246	246	-0.4	-0.5	3.636	3.579	97.8	97	-0.48	-0.48	0.73	0.15	308.6	313.4	105.5	73.6	0.1	0	74	0.0045	9999	9999	0.8	0.2853	0.2846	-1.5	-1	0.2	1.9	0.00045	0.00045	0.000066	0.000067	0.000082	0.000083
576.7083	78.45275	-162.51241	998.8	5.98	6.79	249	249	-0.22	-0.33	3.673	3.608	97.2	96.5	-0.36	-0.36	0.81	0.22	307.8	313.9	165	113.1	0	0	74.8	0.003	9999	9999	0.6	0.2713	0.2703	-2.2	-1.5	0.2	2.1	0.00045	0.00045	0.000071	0.000072	0.000088	0.000088
576.75	78.44871	-162.46708	998.5	5.98	6.79	250	250	-0.15	-0.26	3.672	3.618	96.5	96	-0.37	-0.37	0.64	0.22	309.2	313.9	167.5	116.4	0	0	75.4	0.002	9999	9999	0.8	0.271	0.2696	-3.3	-2.5	0.1	1.7	0.00045	0.00045	0.000071	0.000072	0.000088	0.000089
576.7917	78.44359	-162.42909	998.4	5.78	6.56	249	249	-0.11	-0.22	3.672	3.618	96.3	95.8	-0.3	-0.3	0.7	0.26	309	314.2	182	126.5	0	0	73.8	0.002	9999	9999	0.7	0.2617	0.2605	-2.8	-2	0.8	2.2	0.00045	0.00045	0.000075	0.000075	0.000092	0.000093
576.8333	78.43817	-162.40266	998.1	5.57	6.32	250	250	-0.06	-0.19	3.696	3.639	96.7	96.1	-0.27	-0.27	0.7	0.35	310.7	314.4	254.3	173.5	0	0	72.7	0	9999	9999	0.5	0.2523	0.2511	-2.9	-1.9	0.3	1.8	0.00045	0.00045	0.000079	0.000079	0.000097	0.000097
576.875	78.4331	-162.3866	998	5.41	6.14	249	249	-0.13	-0.23	3.715	3.659	97.5	96.8	-0.18	-0.18	0.8	0.29	312.1	314.8	209.9	144.7	0	0	72.3	0.002	9999	-3.4	0.2	0.2456	0.2452	-1	-0.5	0.5	2	0.00045	0.00045	0.000082	0.000082	0.0001	0.0001
576.9167	78.42963	-162.37613	997.7	5.29	6	253	253	-0.06	-0.18	3.752	3.681	98	97.1	-0.19	-0.19	0.9	0.31	309.5	314.7	262.9	177.5	0	0	71.8	0.002	9999	9999	0.8	0.2397	0.2389	-1.8	-1.1	-0.6	1.3	0.00045	0.00045	0.000084	0.000085	0.000104	0.000104
576.9583	78.42817	-162.36776	997.5	5.04	5.72	250	250	0.09	-0.11	3.798	3.711	97.8	97.2	-0.32	-0.32	0.8	0.53	301.8	314.1	406.4	268.3	0	0	71.2	0.001	9999	-6.7	1.3	0.2271	0.2252	-4.8	-3	-3	-0.5	0.00045	0.00045	0.000091	0.000092	0.000111	0.000112
577	78.42839	-162.3563	997.2	5.2	5.91	252	252	0.07	-0.1	3.777	3.7	97.4	97	-0.2	-0.2	0.69	0.53	304.3	314.6	319.2	203.5	0	0	70.3	0.004	9999	9999	1.2	0.2353	0.2341	-3.4	-2	-1.5	0.7	0.00045	0.00045	0.000087	0.000087	0.000106	0.000107
577.0417	78.42997	-162.337	997	5.37	6.1	252	252	0	-0.14	3.732	3.678	96.8	96.5	-0.19	-0.19	0.8	0.43	306.3	314.7	228.2	146	0	0	70.2	0.003	9999	9999	1.4	0.2432	0.2423	-2.6	-1.6	-0.1	1.4	0.00045	0.00045	0.000083	0.000083	0.000102	0.000102
577.0833	78.43218	-162.30824	996.6	5.2	5.91	252	252	-0.07	-0.19	3.731	3.669	97.4	96.9	-0.22	-0.22	0.75	0.39	307.2	314.5	184.9	120.4	0	0	70.6	0.002	9999	9999	0.4	0.2357	0.2348	-2	-1.3	-0.3	1.3	0.00045	0.00045	0.000086	0.000087	0.000106	0.000106
577.125	78.43388	-162.27114	996.3	5.37	6.1	253	253	-0.08	-0.18	3.746	3.689	97.8	97.1	-0.14	-0.14	0.74	0.33	308	314.9	181	120.5	0.1	0	72.1	0.001	9999	9999	0.8	0.2437	0.2432	-1.1	-0.6	0	1.5	0.00045	0.00045	0.000083	0.000083	0.000101	0.000102
577.1667	78.4344	-162.2249	996	5.36	6.08	254	254	-0.12	-0.21	3.727	3.669	97.5	96.8	-0.32	-0.32	0.79	0.29	304.4	314.1	159	107.9	0.4	0	72.8	0.004	9999	-11	0.7	0.2427	0.2411	-2.7	-2.2	-1.1	0.6	0.00045	0.00045	0.000083	0.000084	0.000102	0.000103
577.2083	78.43295	-162.1753	995.8	5.37	6.1	255	255	-0.23	-0.32	3.677	3.619	97.2	96.5	-0.45	-0.45	0.56	0.25	298.1	313.4	131.4	91.1	0.2	0	73.7	0.002	9999	9999	1	0.2431	0.2414	-2.9	-2.4	-0.8	0.9	0.00045	0.00045	0.000083	0.000083	0.000102	0.000102
577.25	78.42962	-162.12847	995.5	5.5	6.24	252	252	-0.3	-0.39	3.657	3.599	97.2	96.5	-0.44	-0.44	0.63	0.2	304.6	313.5	98.5	68	0.1	0	74.4	0.001	9999	-10.9	0.7	0.2492	0.2481	-2	-1.6	-0.1	1.5	0.00045	0.00045	0.00008	0.00008	0.000098	0.000099
577.2917	78.42479	-162.08702	995.2	5.83	6.61	250	250	-0.39	-0.47	3.636	3.579	97.3	96.5	-0.47	-0.47	0.54	0.15	306	313.4	46	32.4	0	0	73.4	0.001	9999	9999	0.7	0.2643	0.2635	-1.3	-1.1	0.3	1.9	0.00045	0.00045	0.000074	0.000074	0.000091	0.000091
577.3333	78.41964	-162.05423	994.9	5.87	6.67	249	249	-0.47	-0.53	3.636	3.579	97.8	96.9	-0.51	-0.51	0.49	0.13	306.6	313.2	47.8	34.3	0.8	0	72.8	0.002	9999	-6.6	0.3	0.2666	0.2658	-0.9	-0.8	-0.1	1.5	0.00045	0.00045	0.000073	0.000073	0.00009	0.00009
577.375	78.41492	-162.0296	994.6	5.81	6.6	253	253	-0.46	-0.52	3.621	3.569	97.5	96.6	-0.58	-0.58	0.55	0.13	305.4	312.9	37.1	26.8	0.6	0	73.3	0	9999	9999	1	0.2635	0.2622	-1.9	-1.7	-0.3	1.2	0.00045	0.00045	0.000074	0.000075	0.000091	0.000092
577.4167	78.41125	-162.01065	994.2	5.47	6.2	253	253	-0.49	-0.54	3.626	3.569	97.7	96.7	-0.6	-0.6	0.66	0.12	306.6	312.8	32.4	23.8	0.9	0	72.9	0.002	9999	9999	0.4	0.2478	0.2464	-1.7	-1.6	-0.6	1	0.00045	0.00045	0.00008	0.000081	0.000099	0.0001
577.4583	78.40897	-161.99532	993.9	6.07	6.89	258	258	-0.47	-0.54	3.631	3.579	97.8	96.8	-0.55	-0.55	0.56	0.12	306.4	313	53.4	38.6	0.8	1.1	72.9	0.002	9999	9999	1.2	0.2756	0.2746	-1.4	-1.2	-0.4	1.2	0.00045	0.00045	0.00007	0.00007	0.000086	0.000086
577.5	78.40806	-161.98057	993.7	6.39	7.09	262	262	-0.5	-0.55	3.636	3.58	98	97	-0.54	-0.54	0.6	0.12	307.1	313.1	49.3	36.3	0.1	0	71.3	0.003	9999	9999	0.9	0.2899	0.2828	-1	-1	-0.4	1.3	0.00045	0.00045	0.000065	0.000067	0.000081	0.000083
577.5417	78.4079	-161.96325	993.6	6.09	7.34	266	267	-0.5	-0.55	3.656	3.599	98.4	97.3	-0.46	-0.46	0.8	0.13	308.9	313.5	63	45.3	0	0	70.6	0.004	9999	9999	0.5	0.2767	0.2932	0.1	-0.2	-0.3	1.5	0.00045	0.00045	0.000069	0.000064	0.000086	0.000079
577.5833	78.40774	-161.94073	9999	5.71	7.2	271	274	-0.48	-0.52	3.676	3.62	98.9	97.7	-0.55	-0.55	0.69	0.13	304.9	313	69.3	49.8	0	0	70.2	0.0035	0.31	-3.2	0.9	0.259	0.2868	-1.3	-1.6	-1.8	0	0.00045	0.00045	0.000076	0.000066	0.000093	0.000082
577.625	78.40709	-161.91526	9999	5.61	7	270	273	-0.44	-0.49	3.691	3.631	98.9	97.7	-0.66	-0.66	0.55	0.15	295.1	312.4	119.6	82.5	0	0	69.7	0.005	0.3	-2.6	2.1	0.2538	0.2776	-3.1	-3.2	-3.3	-1.3	0.00045	0.00045	0.000078	0.000069	0.000096	0.000085
577.6667	78.40601	-161.88436	9999	6.22	7.98	269	272	-0.76	-0.84	3.535	3.478	97.4	96.5	-1.43	-1.43	-0.06	0.19	272.1	308.7	192.3	128.6	0	0	69.3	0.0015	0.32	-2	3.5	0.2802	0.3137	-9.6	-9.3	-5.9	-3.8	0.00045	0.00045	0.000068	0.000058	0.000084	0.000072
577.7083	78.40349	-161.84936	9999	6.17	7.79	269	272	-0.89	-1	3.43	3.375	95.5	94.8	-1.6	-1.6	-0.07	0.22	272.2	308	237.3	156.1	0	0	68.9	0.004	0.32	0.9	4.5	0.2779	0.306	-10	-9.2	-3.9	-1.9	0.00045	0.00045	0.000069	0.00006	0.000085	0.000075
577.75	78.40006	-161.81412	9999	5.32	6.41	262	263	-0.81	-0.99	3.379	3.319	93.6	93.3	-1.65	-1.65	-0.28	0.28	254.2	307.5	346.4	224.5	0	0	68.5	0.001	9999	9999	2.8	0.2382	0.2488	-10.3	-8.2	-2.2	-0.4	0.00045	0.00045	0.000085	0.00008	0.000104	0.000098
577.7917	78.3961	-161.78533	9999	5.84	7.75	265	268	-0.83	-0.98	3.311	3.257	91.8	91.5	-1.16	-1.16	0.23	0.29	293.8	310.1	319.5	220.3	0.3	0	68	0.001	0.35	0.7	7.9	0.2643	0.3079	-4.6	-3.7	4.3	6.3	0.00045	0.00045	0.000073	0.000059	0.000091	0.000074
577.8333	78.39151	-161.75883	9999	6.28	7.71	270	273	-1.28	-1.4	3.221	3.158	92.7	91.9	-1.56	-1.56	-0.18	0.25	292.5	308.3	247.4	176.8	0.3	0	67.6	0.004	0.37	5.6	12.3	0.2845	0.3063	-4.3	-3.4	3.8	5.8	0.00045	0.00045	0.000066	0.00006	0.000082	0.000074
577.875	78.38664	-161.73854	9999	6	7.75	265	267	-1.17	-1.3	3.237	3.178	92.3	91.6	-1.37	-1.37	-0.04	0.27	290.8	309.2	327.2	232	0	0	67.2	0.001	0.325	1.8	7.8	0.2721	0.3088	-3.1	-2.3	5	7	0.00045	0.00045	0.00007	0.000059	0.000087	0.000073
577.9167	78.38267	-161.72352	9999	7	8.58	269	272	-1.22	-1.34	3.226	3.168	92.4	91.6	-1.47	-1.47	0.01	0.37	290.8	308.7	315.4	224.8	0.4	0	66.7	0.002	0.365	6.6	10.7	0.3173	0.3415	-4.3	-3.4	5	7	0.00045	0.00045	0.000057	0.000051	0.000071	0.000064
577.9583	78.37961	-161.70674	994.7	6.98	8.95	265	268	-1.02	-1.14	3.241	3.178	91.3	90.4	-1.23	-1.23	0.25	0.72	293.5	309.8	348.1	247.7	0.1	0.8	66.3	0.007	0.355	6	5.4	0.3166	0.3565	-3.5	-2.8	6.8	9.2	0.00045	0.00045	0.000057	0.000048	0.000071	0.00006
578	78.37737	-161.68652	994.7	7.18	9.34	264	266	-1	-1.11	3.321	3.259	93.4	92.5	-1.03	-1.03	0.41	0.63	301.7	310.8	299	214.2	0.5	0	66.6	0.002	0.395	4.9	5.6	0.3259	0.3733	-0.9	-0.3	6.1	8.7	0.00045	0.00045	0.000055	0.000045	0.000068	0.000056
578.0417	78.37609	-161.65979	994.8	8.51	9.63	268	267	-0.81	-0.91	3.391	3.329	93.9	93	-0.87	-0.87	0.52	0.54	303.6	311.5	273.2	195.3	0.3	0	66	0.001	0.4	3	6	0.3864	0.3845	-1.6	-0.9	6	7.9	0.00045	0.00045	0.000043	0.000043	0.000054	0.000054
578.0833	78.37427	-161.62672	995	8.22	9.98	271	274	-0.63	-0.72	3.411	3.358	93.2	92.3	-0.83	-0.83	0.61	0.52	299.4	311.7	265.6	191.2	0	0	65.1	0.004	0.43	4	5.9	0.3727	0.3976	-3.9	-3.4	5.5	7.4	0.00045	0.00045	0.000045	0.000041	0.000057	0.000052
578.125	78.37106	-161.58808	995.1	8.02	9.76	269	272	-0.67	-0.74	3.456	3.399	94.7	93.7	-0.7	-0.7	0.68	0.44	296.3	312.3	233.7	173.4	0	0	64.5	0.001	0.405	3.5	3.3	0.364	0.3898	-1	-1	5.1	7.2	0.00045	0.00045	0.000047	0.000042	0.000059	0.000053
578.1667	78.3668	-161.54794	995.4	6.99	8.52	273	277	-0.55	-0.58	3.471	3.418	94.2	93.1	-0.98	-0.98	0.32	0.39	276.6	310.8	228.9	166.9	0	0	64	0.004	0.38	-3	4	0.3164	0.3369	-6.7	-7	0.8	2.7	0.00045	0.00045	0.000057	0.000052	0.000071	0.000066
578.2083	78.36077	-161.5135	995.9	7.38	9.05	283	286	-0.76	-0.83	3.376	3.317	93.2	92.1	-0.99	-0.99	0.29	0.38	292.4	310.9	164.4	118	0	0	63.6	0.002	0.41	1.6	5	0.3345	0.3602	-4.1	-3.9	4.6	6.6	0.00045	0.00045	0.000053	0.000047	0.000066	0.00006
578.25	78.3535	-161.48325	996.5	7.53	8.55	283	283	-1.09	-1.16	3.316	3.259	94.3	93.2	-1.4	-1.4	-0.09	0.26	281.5	309	123.6	89.8	0	0	63.5	0.001	0.385	-0.2	3.9	0.3413	0.3392	-5.4	-4.8	2.3	4.1	0.00045	0.00045	0.000051	0.000051	0.000064	0.000065
578.2917	78.3455	-161.46265	997.2	6.26	7.56	280	284	-1.18	-1.26	3.36	3.299	96.1	95.1	-1.19	-1.19	-0.02	0.17	292.9	310	90.2	65.2	0.4	0	63.3	0.003	0.355	3.4	5.6	0.2842	0.3022	-0.5	-0.4	2.5	4.4	0.00045	0.00045	0.000066	0.000061	0.000082	0.000076
